Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-06-01,0,1,0,-6.870000000000033
2015-06-02,2,3,1,-6.800000000000033
2015-06-03,0,1,3,-7.110000000000032
2015-06-04,0,4,3,-7.450000000000032
2015-06-05,1,3,1,-7.480000000000032
2015-06-06,1,3,2,-7.610000000000033
2015-06-09,2,3,1,-7.540000000000033
2015-06-10,3,1,1,-7.3500000000000325
2015-06-11,3,1,3,-7.360000000000032
2015-06-12,0,3,1,-7.490000000000032
2015-06-13,1,2,1,-7.510000000000032
2015-06-16,0,0,3,-7.810000000000032
2015-06-17,0,1,3,-8.120000000000031
2015-06-18,0,3,1,-8.25000000000003
2015-06-19,2,0,1,-8.15000000000003
2015-06-20,2,0,4,-8.35000000000003
2015-06-23,0,1,3,-8.66000000000003
2015-06-24,1,0,2,-8.76000000000003
2015-06-25,2,0,0,-8.56000000000003
2015-06-26,2,7,0,-8.430000000000032
2015-06-27,2,3,0,-8.260000000000032
2015-06-30,1,3,0,-8.190000000000031
2015-07-02,1,2,2,-8.31000000000003
2015-07-03,1,1,2,-8.42000000000003
2015-07-04,1,1,1,-8.43000000000003
2015-07-06,1,0,0,-8.33000000000003
2015-07-07,2,0,4,-8.530000000000031
2015-07-08,5,0,1,-8.130000000000031
2015-07-09,0,3,1,-8.26000000000003
2015-07-10,3,2,4,-8.38000000000003
2015-07-11,2,3,2,-8.410000000000029
2015-07-14,1,2,1,-8.430000000000028
2015-07-15,1,6,2,-8.590000000000028
2015-07-16,2,0,4,-8.79000000000003
2015-07-17,0,5,1,-8.94000000000003
2015-07-18,1,5,2,-9.09000000000003
2015-07-20,0,1,0,-9.10000000000003
2015-07-21,3,4,0,-8.840000000000028
2015-07-22,1,2,3,-9.060000000000029
2015-07-23,1,5,2,-9.21000000000003
2015-07-24,3,0,3,-9.21000000000003
2015-07-25,1,2,3,-9.43000000000003
2015-07-27,0,1,0,-9.44000000000003
2015-07-28,0,3,1,-9.570000000000029
2015-07-29,2,2,4,-9.79000000000003
2015-07-30,1,0,2,-9.890000000000029
2015-07-31,1,3,4,-10.220000000000029
2015-08-01,1,3,0,-10.150000000000029
2015-08-04,1,1,0,-10.060000000000029
2015-08-05,3,0,1,-9.860000000000028
2015-08-06,1,2,2,-9.980000000000027
2015-08-07,1,1,3,-10.190000000000028
2015-08-08,0,4,3,-10.530000000000028
2015-08-11,1,1,4,-10.840000000000028
2015-08-12,2,3,3,-10.970000000000029
2015-08-13,0,5,3,-11.32000000000003
2015-08-14,1,1,5,-11.73000000000003
2015-08-15,0,7,3,-12.100000000000032
2015-08-17,0,1,0,-12.110000000000031
2015-08-18,0,0,2,-12.31000000000003
2015-08-19,0,1,1,-12.42000000000003
2015-08-20,2,1,2,-12.43000000000003
2015-08-21,0,2,3,-12.75000000000003
2015-08-22,3,2,2,-12.670000000000028
2015-08-25,0,1,2,-12.880000000000027
2015-08-26,1,4,4,-13.220000000000027
2015-08-27,2,3,2,-13.250000000000027
2015-08-28,1,2,2,-13.370000000000026
2015-08-29,1,3,2,-13.500000000000025
2015-08-31,1,1,0,-13.410000000000025
2015-09-01,3,1,4,-13.520000000000024
2015-09-02,2,1,1,-13.430000000000025
2015-09-03,1,4,2,-13.570000000000023
2015-09-04,0,3,2,-13.800000000000022
2015-09-05,2,2,3,-13.920000000000023
2015-09-08,0,1,0,-13.930000000000023
2015-09-09,1,2,2,-14.050000000000022
2015-09-10,2,3,2,-14.080000000000021
2015-09-11,0,3,1,-14.21000000000002
2015-09-12,0,2,4,-14.63000000000002
2015-09-15,1,6,1,-14.69000000000002
2015-09-16,1,3,3,-14.920000000000021
2015-09-17,2,4,2,-14.96000000000002
2015-09-18,0,6,5,-15.520000000000021
2015-09-19,2,5,1,-15.470000000000022
2015-09-22,0,2,2,-15.69000000000002
2015-09-23,1,4,1,-15.73000000000002
2015-09-24,0,4,5,-16.270000000000017
