Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-01-16,0,2,3,-2.5000000000000018
2015-01-17,3,3,3,-2.5000000000000018
2015-01-19,1,1,2,-2.600000000000002
2015-01-20,1,5,2,-2.700000000000002
2015-01-21,0,2,2,-2.900000000000002
2015-01-22,0,2,2,-3.1000000000000023
2015-01-23,1,2,6,-3.6000000000000023
2015-01-24,0,0,4,-4.000000000000003
2015-01-26,0,1,2,-4.200000000000003
2015-01-27,2,1,4,-4.400000000000003
2015-01-28,0,2,4,-4.800000000000003
2015-01-29,1,2,2,-4.900000000000004
2015-01-30,0,1,7,-5.600000000000004
2015-01-31,0,0,5,-6.100000000000004
2015-02-02,0,1,0,-6.100000000000004
2015-02-03,1,2,2,-6.200000000000005
2015-02-04,0,3,3,-6.500000000000004
2015-02-05,0,3,2,-6.700000000000005
2015-02-06,3,4,1,-6.500000000000004
2015-02-07,0,3,1,-6.600000000000004
2015-02-09,0,1,0,-6.600000000000004
2015-02-10,2,0,2,-6.600000000000004
2015-02-11,2,2,1,-6.5000000000000036
2015-02-12,1,1,3,-6.700000000000004
2015-02-13,0,0,3,-7.0000000000000036
2015-02-14,3,2,1,-6.800000000000003
2015-02-17,0,1,0,-6.800000000000003
2015-02-18,0,0,2,-7.0000000000000036
2015-02-19,1,3,2,-7.100000000000004
2015-02-20,2,0,3,-7.200000000000004
2015-02-21,1,3,2,-7.300000000000004
2015-02-24,1,2,3,-7.500000000000004
2015-02-25,2,3,3,-7.600000000000004
2015-02-26,1,1,3,-7.800000000000004
2015-02-27,2,2,1,-7.700000000000004
2015-02-28,1,4,3,-7.900000000000004
2015-03-02,1,1,0,-7.800000000000004
2015-03-03,0,2,0,-7.800000000000004
2015-03-04,1,1,4,-8.100000000000005
2015-03-05,6,0,1,-7.600000000000005
2015-03-06,2,0,3,-7.700000000000005
2015-03-07,3,1,1,-7.500000000000004
2015-03-09,0,0,1,-7.600000000000004
2015-03-10,0,1,2,-7.800000000000004
2015-03-11,1,5,1,-7.800000000000004
2015-03-12,1,4,2,-7.900000000000005
2015-03-13,0,2,6,-8.500000000000005
2015-03-14,1,2,2,-8.600000000000005
2015-03-17,1,3,5,-9.000000000000005
2015-03-18,1,1,0,-8.900000000000006
2015-03-19,2,2,2,-8.900000000000006
2015-03-20,0,2,3,-9.200000000000006
2015-03-21,1,1,3,-9.400000000000007
2015-03-23,0,1,1,-9.500000000000007
2015-03-24,0,2,1,-9.600000000000007
2015-03-25,3,2,1,-9.400000000000006
2015-03-26,1,2,0,-9.300000000000006
2015-03-27,2,1,1,-9.200000000000006
2015-03-28,1,1,6,-9.700000000000006
2015-03-31,0,1,1,-9.800000000000006
2015-04-01,1,4,3,-10.000000000000007
2015-04-02,0,1,2,-10.200000000000006
2015-04-03,2,1,2,-10.200000000000006
2015-04-04,2,1,2,-10.200000000000006
2015-04-07,1,1,2,-10.300000000000006
2015-04-08,0,5,1,-10.400000000000006
2015-04-09,1,1,3,-10.600000000000007
2015-04-10,2,2,1,-10.500000000000007
